order_id,customer_id,product_id,quantity,unit_price,order_date,status,total_value,name,state,category,gross_margin,order_year,order_month,gross_profit
9DC435E6-278,55A91FF8,PROD-0085,2,99.54,2025-06-15 07:24:34,completed,199.08,Isabelly Da Cruz,PR,Esportes,0.3218,2025,6,64.06
9569EE58-AEB,479B590F,PROD-0011,3,236.83,2025-06-06 06:26:48,completed,710.49,Srta. Isis Duarte,CE,Livros,0.5215,2025,6,370.52
9A23D624-460,E0A8C8D1,PROD-0084,2,79.51,2025-10-11 06:02:07,shipped,159.02,Thomas Moraes,RJ,Casa & Jardim,0.5977,2025,10,95.05
E8A975DB-E48,E38876F9,PROD-0091,5,587.34,2026-01-01 22:24:31,pending,2936.7,Ana Clara Garcia,RJ,Casa & Jardim,0.3079,2026,1,904.21
B99601DC-F06,8007E560,PROD-0083,2,371.07,2025-07-27 02:48:38,cancelled,742.14,Dra. Elisa Cavalcanti,RS,Casa & Jardim,0.274,2025,7,203.35
3774FD2C-A1C,6C6B958F,PROD-0090,5,493.21,2025-08-30 03:58:44,completed,2466.05,Brenda Da Luz,RJ,Eletrônicos,0.3581,2025,8,883.09
1FCD18BC-C76,C091EAEC,PROD-0083,3,371.07,2026-01-15 09:29:32,completed,1113.21,Maria Pimenta,SP,Casa & Jardim,0.274,2026,1,305.02
5212C2B8-A63,ACE86964,PROD-0047,2,612.37,2025-12-18 07:31:14,completed,1224.74,Hadassa Brito,SP,Casa & Jardim,0.6159,2025,12,754.32
397FDDFF-7B1,9B0EFB3D,PROD-0099,2,72.1,2025-06-04 12:05:19,completed,144.2,Clarice Sousa,RJ,Roupas,0.3732,2025,6,53.82
819B90D8-062,A8D98802,PROD-0010,1,1130.44,2026-03-24 01:02:43,shipped,1130.44,Anna Liz Casa Grande,MG,Eletrônicos,0.6188,2026,3,699.52
89C814EE-D56,6C6B958F,PROD-0099,5,72.1,2025-12-03 14:27:29,completed,360.5,Brenda Da Luz,RJ,Roupas,0.3732,2025,12,134.54
4B44EC23-278,471F7448,PROD-0085,5,99.54,2025-07-14 01:29:44,completed,497.7,Ana Liz Sousa,PR,Esportes,0.3218,2025,7,160.16
2C11AD13-A81,0EFCB92F,PROD-0077,2,218.76,2025-06-01 19:14:55,cancelled,437.52,Maria Flor Siqueira,SP,Roupas,0.4555,2025,6,199.29
F45F67D8-5E3,5BC9B1A1,PROD-0099,2,72.1,2025-12-30 09:19:40,cancelled,144.2,Hellena Pacheco,SC,Roupas,0.3732,2025,12,53.82
40B3E36D-062,6E37A182,PROD-0057,2,51.71,2025-07-03 04:20:10,pending,103.42,Ana Carolina Pastor,PE,Casa & Jardim,0.2433,2025,7,25.16
4BC1E007-071,3ECF286D,PROD-0079,4,938.31,2025-04-14 21:40:17,completed,3753.24,Maria Cecília Borges,CE,Casa & Jardim,0.605,2025,4,2270.71
D8E4F732-028,E7D527F6,PROD-0069,4,376.9,2026-02-22 12:35:41,completed,1507.6,Anna Liz Machado,GO,Roupas,0.3082,2026,2,464.64
D978883F-85E,C04EC773,PROD-0048,4,258.75,2025-05-29 03:13:35,pending,1035.0,João Pedro Da Mota,CE,Livros,0.6597,2025,5,682.79
7E645DCE-FEB,05058BDB,PROD-0099,5,72.1,2026-02-20 20:40:49,shipped,360.5,Manuela Nascimento,PE,Roupas,0.3732,2026,2,134.54
5A0D9BAC-06C,FB0D2F29,PROD-0054,2,1034.07,2025-09-06 01:46:22,shipped,2068.14,Juliana Moreira,GO,Livros,0.6254,2025,9,1293.41
863848A8-D76,5F5F655F,PROD-0018,4,981.25,2025-08-27 04:46:40,completed,3925.0,Eloá Araújo,BA,Casa & Jardim,0.6157,2025,8,2416.62
EAF88006-019,DC8470ED,PROD-0071,5,297.26,2025-10-18 09:28:44,completed,1486.3,Maitê Abreu,SC,Esportes,0.583,2025,10,866.51
8B3061B6-BDE,57F5C0F9,PROD-0037,3,406.89,2025-12-28 12:12:37,pending,1220.67,Valentim Da Conceição,PR,Eletrônicos,0.426,2025,12,520.01
5C141CEF-9DB,35A59DAD,PROD-0066,1,907.35,2026-01-21 16:36:06,completed,907.35,Dr. Davi Lucas Camargo,SC,Roupas,0.5303,2026,1,481.17
148C1605-137,87503014,PROD-0058,1,315.01,2025-11-14 05:54:25,pending,315.01,Clara Caldeira,MG,Esportes,0.3241,2025,11,102.09
51D766DC-E39,82E5B2F7,PROD-0007,2,798.54,2026-02-12 18:11:09,pending,1597.08,Eloá Ramos,RJ,Roupas,0.6034,2026,2,963.68
E084515A-2CD,8C4AA454,PROD-0011,3,236.83,2025-05-05 03:35:46,completed,710.49,Cecilia Rocha,RS,Livros,0.5215,2025,5,370.52
5D710CED-BDF,A5F74FF5,PROD-0092,2,332.35,2026-02-12 18:44:17,completed,664.7,Srta. Sophie Carvalho,SP,Livros,0.6153,2026,2,408.99
99E0C236-14E,860B8255,PROD-0005,4,65.22,2025-08-05 01:32:26,cancelled,260.88,Theo Almeida,RS,Esportes,0.5725,2025,8,149.35
9FA786B8-7BF,328CC9E2,PROD-0018,4,981.25,2025-08-07 08:21:00,shipped,3925.0,Maria Flor Leão,SC,Casa & Jardim,0.6157,2025,8,2416.62
A5884DE0-E3F,EE12B193,PROD-0001,3,962.94,2026-03-12 23:55:45,completed,2888.82,Davi Lucas Mendonça,CE,Roupas,0.5868,2026,3,1695.16
32FAC1ED-DBD,0836284C,PROD-0020,5,73.64,2026-01-11 05:45:04,shipped,368.2,Sr. Asafe Freitas,GO,Casa & Jardim,0.4113,2026,1,151.44
CB8FC1A5-88F,3E94B79A,PROD-0055,2,1049.9,2025-10-07 04:48:34,completed,2099.8,Vitor Gabriel Andrade,RS,Livros,0.6198,2025,10,1301.46
E1F67C19-AC5,42B0C9C3,PROD-0016,5,1282.35,2025-06-20 02:59:34,pending,6411.75,Luiz Otávio Moreira,CE,Esportes,0.646,2025,6,4141.99
B6F07AE3-055,624FF3A8,PROD-0009,4,929.08,2025-10-19 13:50:48,shipped,3716.32,Dr. Nicolas Da Costa,RJ,Eletrônicos,0.6451,2025,10,2397.4
D2852A91-35E,E9C5B7A0,PROD-0092,1,332.35,2025-05-01 09:03:12,shipped,332.35,Maria Cecília Garcia,SC,Livros,0.6153,2025,5,204.49
1922C900-4AA,D73D8B03,PROD-0046,2,979.27,2025-05-28 11:48:22,cancelled,1958.54,Sr. Pedro Lucas Caldeira,MG,Livros,0.6565,2025,5,1285.78
B54699A4-3C7,FC8FAED0,PROD-0086,3,23.22,2025-08-02 18:09:30,completed,69.66,Maria Luiza Novaes,GO,Casa & Jardim,0.5233,2025,8,36.45
C71E5F43-DE2,07D13361,PROD-0068,5,989.44,2026-03-08 10:29:21,shipped,4947.2,Esther Campos,MG,Casa & Jardim,0.5545,2026,3,2743.22
B5210713-D1E,328CC9E2,PROD-0003,1,1002.23,2026-01-18 08:12:34,cancelled,1002.23,Maria Flor Leão,SC,Roupas,0.5908,2026,1,592.12
B31CC6B8-F37,D99981CC,PROD-0050,1,168.46,2026-03-24 11:28:05,completed,168.46,Amanda Fernandes,RJ,Eletrônicos,0.6527,2026,3,109.95
1EE478EE-098,14B28758,PROD-0009,1,929.08,2025-08-11 07:34:50,shipped,929.08,Mathias Fogaça,PE,Eletrônicos,0.6451,2025,8,599.35
6DC36751-22B,12E15DCB,PROD-0095,1,453.99,2026-01-02 07:15:28,completed,453.99,Arthur Gabriel Sousa,PR,Livros,0.6648,2026,1,301.81
A4C3B12C-74D,E90CB3DC,PROD-0070,2,811.0,2025-10-07 05:14:37,cancelled,1622.0,Juliana Mendes,BA,Esportes,0.5543,2025,10,899.07
2506C292-C81,A3496769,PROD-0060,2,648.76,2025-12-16 07:19:30,completed,1297.52,Enrico Da Mata,RJ,Livros,0.66,2025,12,856.36
70190931-CD5,20BB3CC8,PROD-0009,4,929.08,2026-01-29 23:14:47,completed,3716.32,Ana Sá,BA,Eletrônicos,0.6451,2026,1,2397.4
2D152407-0EF,A5F74FF5,PROD-0038,2,309.97,2025-10-04 21:34:42,completed,619.94,Srta. Sophie Carvalho,SP,Esportes,0.4611,2025,10,285.85
DA5128A4-361,5BA09EC4,PROD-0041,4,117.19,2025-09-02 22:28:57,shipped,468.76,Letícia Moreira,SP,Eletrônicos,0.6114,2025,9,286.6
CC449AB5-EC4,2F23957A,PROD-0061,2,362.94,2026-03-09 03:59:18,completed,725.88,Gabriel Aragão,MG,Livros,0.6179,2026,3,448.52
B4459DEE-890,21C4E453,PROD-0046,3,979.27,2025-06-04 09:27:06,completed,2937.81,Srta. Milena Fonseca,GO,Livros,0.6565,2025,6,1928.67
B9EDBBC0-041,35A59DAD,PROD-0016,4,1282.35,2025-10-18 10:47:32,cancelled,5129.4,Dr. Davi Lucas Camargo,SC,Esportes,0.646,2025,10,3313.59
94CFEF8A-FDB,1F235342,PROD-0057,3,51.71,2025-05-15 06:40:46,completed,155.13,Rafaela Barbosa,CE,Casa & Jardim,0.2433,2025,5,37.74
9336AB4B-DA7,C8E6A401,PROD-0064,5,517.61,2025-04-21 13:06:27,completed,2588.05,Sr. Dom Fogaça,RJ,Esportes,0.5592,2025,4,1447.24
13226CF1-91C,70715121,PROD-0011,4,236.83,2025-12-17 19:31:09,shipped,947.32,Benício Barbosa,PR,Livros,0.5215,2025,12,494.03
DD7D6A32-3DE,D39D8133,PROD-0024,1,338.73,2025-09-23 19:16:36,completed,338.73,Bruno Moraes,CE,Esportes,0.5017,2025,9,169.94
53B6A239-F4B,A22F714B,PROD-0042,4,51.75,2026-03-01 19:48:04,shipped,207.0,André Cunha,GO,Casa & Jardim,0.4052,2026,3,83.88
91240BCA-0F1,9F6FBBA1,PROD-0092,4,332.35,2025-11-06 12:03:59,completed,1329.4,Liam Farias,BA,Livros,0.6153,2025,11,817.98
5095E79F-C4E,0C438C17,PROD-0058,3,315.01,2025-05-26 08:17:48,shipped,945.03,Ana Cecília Novaes,PR,Esportes,0.3241,2025,5,306.28
856FAF7A-02C,A5F74FF5,PROD-0056,1,428.84,2026-03-20 18:36:50,completed,428.84,Srta. Sophie Carvalho,SP,Esportes,0.5876,2026,3,251.99
AA35F579-E0D,6E37A182,PROD-0086,5,23.22,2025-10-06 05:59:53,cancelled,116.1,Ana Carolina Pastor,PE,Casa & Jardim,0.5233,2025,10,60.76
75155E4E-041,2B7A9377,PROD-0087,2,656.01,2026-03-26 19:50:25,shipped,1312.02,Luna Da Conceição,RS,Roupas,0.66,2026,3,865.93
656428AF-EA8,2DB6273C,PROD-0087,2,656.01,2025-12-05 22:59:51,completed,1312.02,Dr. Carlos Eduardo Novais,CE,Roupas,0.66,2025,12,865.93
E525DDF0-E3C,88B366F2,PROD-0031,3,503.43,2025-11-26 05:15:37,pending,1510.29,Sra. Isadora Carvalho,GO,Casa & Jardim,0.51,2025,11,770.25
08652F95-294,1FFA7A10,PROD-0073,4,208.8,2025-11-15 00:45:09,completed,835.2,Pedro Miguel Siqueira,SC,Roupas,0.4507,2025,11,376.42
9A1FF830-B4A,563F6736,PROD-0048,5,258.75,2025-06-18 22:56:39,completed,1293.75,Bento Da Costa,PR,Livros,0.6597,2025,6,853.49
EA75E924-48B,CE7762CF,PROD-0068,3,989.44,2025-11-24 17:53:18,completed,2968.32,Luiz Henrique Cunha,BA,Casa & Jardim,0.5545,2025,11,1645.93
32E1EF26-D1D,485A97D3,PROD-0015,4,731.27,2026-03-27 02:38:06,shipped,2925.08,Isabel Silveira,SC,Livros,0.5063,2026,3,1480.97
264B9E20-2D2,C9FF9439,PROD-0050,3,168.46,2025-11-05 13:04:57,completed,505.38,Pedro Lucas Caldeira,RS,Eletrônicos,0.6527,2025,11,329.86
9E0F9FA9-993,DC0F293A,PROD-0091,3,587.34,2026-01-12 00:15:22,cancelled,1762.02,Lorenzo Câmara,BA,Casa & Jardim,0.3079,2026,1,542.53
5AF11B62-9D0,CDFE8F01,PROD-0063,1,756.86,2025-12-31 03:58:17,pending,756.86,Pedro Henrique Freitas,RS,Eletrônicos,0.4364,2025,12,330.29
FFA497E6-3E0,C2D49A2D,PROD-0023,1,711.23,2026-03-30 18:41:37,cancelled,711.23,Lorena Dias,GO,Eletrônicos,0.5013,2026,3,356.54
5AC1251E-5E8,B3D8E6E4,PROD-0041,1,117.19,2026-03-22 13:17:11,shipped,117.19,Juliana Pires,RJ,Eletrônicos,0.6114,2026,3,71.65
27264D32-464,E2490FE1,PROD-0070,2,811.0,2025-12-04 10:51:27,cancelled,1622.0,Asafe Das Neves,SP,Esportes,0.5543,2025,12,899.07
0598C3BC-02A,70BA4A73,PROD-0091,2,587.34,2026-03-09 06:45:39,completed,1174.68,Arthur Gabriel Almeida,PE,Casa & Jardim,0.3079,2026,3,361.68
1AE34AC7-D38,3DA97E52,PROD-0066,2,907.35,2025-06-12 20:47:42,completed,1814.7,Lorenzo Souza,PE,Roupas,0.5303,2025,6,962.34
64EBE552-765,DB7389DC,PROD-0064,5,517.61,2026-01-06 15:56:33,completed,2588.05,Carlos Eduardo Cavalcanti,GO,Esportes,0.5592,2026,1,1447.24
DF1A2B1F-F20,82EEA549,PROD-0060,2,648.76,2025-07-17 17:03:51,shipped,1297.52,João Montenegro,CE,Livros,0.66,2025,7,856.36
02E8AE42-F3F,FFCC8D88,PROD-0012,4,583.19,2025-07-04 06:03:56,shipped,2332.76,Vicente Sampaio,RJ,Eletrônicos,0.5183,2025,7,1209.07
482932D5-926,CA6D5694,PROD-0053,5,613.06,2025-06-29 05:44:27,completed,3065.3,Sr. Gael Henrique Ramos,RS,Roupas,0.3212,2025,6,984.57
BA086311-ABC,A70F22A9,PROD-0017,1,770.52,2025-06-21 08:52:17,pending,770.52,Ana Liz Oliveira,PE,Esportes,0.5158,2025,6,397.43
AA515900-9B6,F8421EB1,PROD-0060,2,648.76,2025-09-09 11:34:01,shipped,1297.52,Luiz Felipe Pinto,PE,Livros,0.66,2025,9,856.36
8D9FB97F-A26,80C6259C,PROD-0082,2,243.15,2026-03-28 06:02:33,pending,486.3,Antônio Nogueira,RS,Casa & Jardim,0.2447,2026,3,119.0
F632D18E-38B,273A18D0,PROD-0065,1,452.86,2025-05-23 17:05:03,shipped,452.86,Lucas Aragão,MG,Casa & Jardim,0.2586,2025,5,117.11
F4CD7AF1-C10,57F5C0F9,PROD-0020,3,73.64,2025-06-10 15:48:38,cancelled,220.92,Valentim Da Conceição,PR,Casa & Jardim,0.4113,2025,6,90.86
79D7433F-5F2,70001B89,PROD-0029,5,946.81,2025-12-27 03:22:58,completed,4734.05,Levi Araújo,CE,Esportes,0.5485,2025,12,2596.63
AAFA98A5-195,CBB02B45,PROD-0011,5,236.83,2025-09-05 22:51:35,completed,1184.15,Bruno Lopes,RJ,Livros,0.5215,2025,9,617.53
C88F66E0-98D,48397BE6,PROD-0017,5,770.52,2026-02-19 07:25:13,completed,3852.6,Kaique Macedo,SC,Esportes,0.5158,2026,2,1987.17
68BBF488-7F5,5EDD00C7,PROD-0065,5,452.86,2025-09-28 15:09:52,completed,2264.3,Ana Júlia Da Rocha,RJ,Casa & Jardim,0.2586,2025,9,585.55
4B286063-2F1,08F33170,PROD-0022,5,197.53,2025-10-02 07:58:35,completed,987.65,Dr. Luiz Miguel Carvalho,PR,Esportes,0.5967,2025,10,589.33
053A7C09-8F7,A9486168,PROD-0073,1,208.8,2025-12-09 13:19:33,completed,208.8,Leonardo Da Paz,RJ,Roupas,0.4507,2025,12,94.11
CCBF38EB-871,2B1BDFC9,PROD-0006,5,772.55,2025-11-10 16:07:26,completed,3862.75,Levi Teixeira,RS,Esportes,0.5011,2025,11,1935.62
5247329E-B2B,C04EC773,PROD-0084,4,79.51,2026-03-31 10:15:48,shipped,318.04,João Pedro Da Mota,CE,Casa & Jardim,0.5977,2026,3,190.09
7E291D5C-FFD,3CB33039,PROD-0082,5,243.15,2025-10-05 20:19:42,completed,1215.75,Oliver Barros,SP,Casa & Jardim,0.2447,2025,10,297.49
D299BF4E-753,ADAA1FCA,PROD-0083,2,371.07,2025-11-10 10:42:29,cancelled,742.14,Gustavo Henrique Ribeiro,PE,Casa & Jardim,0.274,2025,11,203.35
0A2355D3-9FD,C13436C7,PROD-0052,1,827.9,2025-09-30 02:04:26,completed,827.9,Carolina Porto,SC,Eletrônicos,0.5665,2025,9,469.01
8205EB40-A49,7EE27134,PROD-0057,2,51.71,2025-11-09 11:05:42,completed,103.42,Bruno Almeida,PE,Casa & Jardim,0.2433,2025,11,25.16
A0DA3676-895,A34065EF,PROD-0078,3,605.92,2025-07-21 13:06:17,cancelled,1817.76,Dr. Rael Casa Grande,SP,Roupas,0.3849,2025,7,699.66
D4149A3D-BC0,D1194174,PROD-0045,3,473.4,2026-03-16 17:09:57,shipped,1420.2,Leandro Porto,MG,Roupas,0.3398,2026,3,482.58
08F5E42F-4D7,8AE9609A,PROD-0072,4,361.57,2026-01-01 02:31:18,completed,1446.28,Sr. Theodoro Rodrigues,CE,Eletrônicos,0.3142,2026,1,454.42
D56B599C-E36,479B590F,PROD-0035,1,1025.64,2025-12-04 01:31:17,completed,1025.64,Srta. Isis Duarte,CE,Livros,0.5574,2025,12,571.69
1F8573A7-F05,A9486168,PROD-0038,5,309.97,2025-08-23 13:23:38,pending,1549.85,Leonardo Da Paz,RJ,Esportes,0.4611,2025,8,714.64
FEDFA922-8DC,2106D078,PROD-0032,2,47.21,2025-10-02 21:04:15,completed,94.42,Asafe Melo,PR,Casa & Jardim,0.5897,2025,10,55.68
56349DB6-58A,56C9CE49,PROD-0074,2,656.29,2025-10-25 09:41:24,pending,1312.58,Sr. Ryan Da Costa,MG,Esportes,0.5537,2025,10,726.78
8A6D7B8A-A6F,3DF18150,PROD-0066,3,907.35,2025-04-30 04:39:40,pending,2722.05,Sra. Letícia Jesus,RJ,Roupas,0.5303,2025,4,1443.5
C2B0064E-7BC,FA212EE2,PROD-0003,5,1002.23,2025-07-03 21:54:57,pending,5011.15,Marina Rezende,SP,Roupas,0.5908,2025,7,2960.59
04D5C4D5-899,6BBB5D7F,PROD-0031,1,503.43,2026-02-24 09:15:55,completed,503.43,Felipe Costa,PE,Casa & Jardim,0.51,2026,2,256.75
F9B41BE4-FEC,8BEF4F1D,PROD-0037,4,406.89,2025-11-02 04:38:39,completed,1627.56,João Gabriel Da Rosa,SC,Eletrônicos,0.426,2025,11,693.34
DB02468C-710,6ACE189D,PROD-0034,4,1016.06,2026-01-15 14:42:40,completed,4064.24,Théo Viana,SP,Livros,0.5471,2026,1,2223.55
FC54595B-8ED,0FA98CE7,PROD-0006,5,772.55,2025-04-10 13:36:44,completed,3862.75,Diego Aragão,RJ,Esportes,0.5011,2025,4,1935.62
1262BC80-B46,C13436C7,PROD-0047,4,612.37,2025-12-30 02:40:40,shipped,2449.48,Carolina Porto,SC,Casa & Jardim,0.6159,2025,12,1508.63
90B19BC0-A7F,40EB5141,PROD-0058,5,315.01,2025-09-09 18:21:03,cancelled,1575.05,Ana Beatriz Mendonça,RJ,Esportes,0.3241,2025,9,510.47
0F539072-9C3,FC8FAED0,PROD-0079,1,938.31,2025-12-27 08:45:41,pending,938.31,Maria Luiza Novaes,GO,Casa & Jardim,0.605,2025,12,567.68
2E711FC8-C86,7883C99C,PROD-0048,5,258.75,2025-07-12 01:42:48,completed,1293.75,Cauã Sousa,PE,Livros,0.6597,2025,7,853.49
6C00469A-A58,55A91FF8,PROD-0097,5,1397.96,2025-06-22 05:45:15,pending,6989.8,Isabelly Da Cruz,PR,Eletrônicos,0.6565,2025,6,4588.8
D637F96B-ECB,CE997F71,PROD-0065,2,452.86,2025-08-30 19:44:20,cancelled,905.72,Sr. Pedro Lucas Santos,PE,Casa & Jardim,0.2586,2025,8,234.22
F6E29907-22B,CD3A4133,PROD-0043,4,100.63,2026-02-14 04:29:56,completed,402.52,Pedro Lucas Câmara,BA,Eletrônicos,0.6127,2026,2,246.62
9505EA19-F5E,F5EF2D1E,PROD-0078,3,605.92,2025-10-25 17:05:59,shipped,1817.76,Rael Borges,RJ,Roupas,0.3849,2025,10,699.66
82E44322-467,77E7698F,PROD-0041,3,117.19,2025-07-31 13:20:25,shipped,351.57,Augusto Vieira,MG,Eletrônicos,0.6114,2025,7,214.95
F07A4B54-48C,C091EAEC,PROD-0044,5,1295.34,2025-10-09 08:12:52,pending,6476.7,Maria Pimenta,SP,Roupas,0.6333,2025,10,4101.69
37681573-923,1100DE7B,PROD-0091,1,587.34,2025-04-16 10:00:10,completed,587.34,Hellena Novaes,GO,Casa & Jardim,0.3079,2025,4,180.84
56BDBF44-B2B,D73D8B03,PROD-0043,5,100.63,2025-05-23 11:17:56,completed,503.15,Sr. Pedro Lucas Caldeira,MG,Eletrônicos,0.6127,2025,5,308.28
4E863B98-2EF,6D8FA006,PROD-0093,1,513.74,2025-08-27 04:03:07,shipped,513.74,Srta. Maria Eduarda Porto,CE,Livros,0.4061,2025,8,208.63
BDE96FE0-968,2A23ACB8,PROD-0061,5,362.94,2025-08-07 21:28:13,shipped,1814.7,Caio Freitas,BA,Livros,0.6179,2025,8,1121.3
5B1DC9ED-7A6,2100088B,PROD-0030,4,1041.88,2025-09-05 02:25:13,completed,4167.52,Ester Alves,RS,Livros,0.6462,2025,9,2693.05
DD325AA3-32B,13633731,PROD-0068,4,989.44,2026-03-07 02:27:27,completed,3957.76,Erick Campos,GO,Casa & Jardim,0.5545,2026,3,2194.58
41C328BF-138,F557DDDF,PROD-0088,1,194.18,2025-08-20 05:25:52,completed,194.18,Sr. Henry Brito,RJ,Esportes,0.3306,2025,8,64.2
A340ECD6-C0B,42B0C9C3,PROD-0003,2,1002.23,2025-10-07 23:05:05,pending,2004.46,Luiz Otávio Moreira,CE,Roupas,0.5908,2025,10,1184.23
CA97F33D-C86,8AE59E9A,PROD-0089,5,53.26,2025-06-14 04:59:44,pending,266.3,Brenda Pinto,GO,Esportes,0.2987,2025,6,79.54
8B6C8BB9-DF1,6EB8A48B,PROD-0095,2,453.99,2025-06-11 19:43:18,shipped,907.98,Eduardo Garcia,BA,Livros,0.6648,2025,6,603.63
4A21FD43-56A,2F63D538,PROD-0027,4,810.51,2026-01-16 08:20:50,shipped,3242.04,Carlos Eduardo Pacheco,BA,Esportes,0.5263,2026,1,1706.29
4C2DBBCB-A62,BE986001,PROD-0049,4,1060.14,2025-09-15 07:48:55,shipped,4240.56,Nicole Martins,BA,Roupas,0.6599,2025,9,2798.35
755DD6D0-DA5,5EFBB71A,PROD-0044,3,1295.34,2025-07-09 04:20:25,shipped,3886.02,Fernanda Nogueira,MG,Roupas,0.6333,2025,7,2461.02
9D0C7DC8-6D5,7BC5208F,PROD-0062,3,412.92,2025-09-21 08:36:42,shipped,1238.76,Benjamin Guerra,BA,Livros,0.4306,2025,9,533.41
06D2E3F4-B75,DA59487F,PROD-0039,3,676.96,2026-01-14 00:16:47,completed,2030.88,Kamilly Pires,PE,Esportes,0.436,2026,1,885.46
9E9E6CC6-D31,2A922016,PROD-0091,4,587.34,2026-02-12 06:29:57,completed,2349.36,Isabelly Dias,GO,Casa & Jardim,0.3079,2026,2,723.37
3E21752E-AB8,F0087A73,PROD-0062,3,412.92,2025-11-15 16:55:36,completed,1238.76,Dom Novais,SC,Livros,0.4306,2025,11,533.41
B70B1EE6-480,0CE39142,PROD-0016,4,1282.35,2025-12-15 22:38:59,pending,5129.4,Sabrina Fogaça,SP,Esportes,0.646,2025,12,3313.59
9E8BAC0F-C2B,4947D437,PROD-0045,2,473.4,2025-12-30 18:25:16,completed,946.8,Lucca Fogaça,MG,Roupas,0.3398,2025,12,321.72
4B3AF7AC-89E,74B83F7C,PROD-0006,1,772.55,2025-08-21 01:07:45,completed,772.55,Elisa Da Costa,BA,Esportes,0.5011,2025,8,387.12
F27AE3B4-6D2,E8ADEF6A,PROD-0057,4,51.71,2026-01-13 04:08:42,completed,206.84,Dra. Stella Da Rosa,PR,Casa & Jardim,0.2433,2026,1,50.32
2CA7BA3E-835,C6583226,PROD-0026,5,1064.13,2026-03-13 11:41:13,cancelled,5320.65,Kaique Fernandes,SP,Eletrônicos,0.6372,2026,3,3390.32
14C40253-FF1,77E7698F,PROD-0035,5,1025.64,2025-11-01 04:38:59,completed,5128.2,Augusto Vieira,MG,Livros,0.5574,2025,11,2858.46
0B0840C5-6DF,624FF3A8,PROD-0032,5,47.21,2025-12-06 17:33:18,completed,236.05,Dr. Nicolas Da Costa,RJ,Casa & Jardim,0.5897,2025,12,139.2
2DA71A92-8F1,50B069B5,PROD-0082,4,243.15,2025-10-16 23:43:07,completed,972.6,Bruna Pinto,CE,Casa & Jardim,0.2447,2025,10,238.0
0AF50B8E-0C6,62D59AC6,PROD-0092,2,332.35,2025-08-30 19:07:35,completed,664.7,Ravi Lucca Fogaça,RJ,Livros,0.6153,2025,8,408.99
53D8C270-98D,082E8229,PROD-0071,4,297.26,2026-02-24 11:59:49,cancelled,1189.04,Lara Pereira,PE,Esportes,0.583,2026,2,693.21
18F8EA58-082,3DA97E52,PROD-0061,3,362.94,2025-06-19 00:46:28,completed,1088.82,Lorenzo Souza,PE,Livros,0.6179,2025,6,672.78
8B6933B6-055,CB108F1B,PROD-0037,1,406.89,2026-04-05 01:41:21,cancelled,406.89,Letícia Farias,PR,Eletrônicos,0.426,2026,4,173.34
8F26D4B3-27C,6C6B958F,PROD-0074,1,656.29,2026-02-02 08:56:28,completed,656.29,Brenda Da Luz,RJ,Esportes,0.5537,2026,2,363.39
B7CB5EFC-1CE,CA415CBA,PROD-0054,1,1034.07,2025-07-06 19:38:51,pending,1034.07,Vitor Hugo Gonçalves,RS,Livros,0.6254,2025,7,646.71
6B4C4EFB-297,3ECF286D,PROD-0064,3,517.61,2025-07-27 19:17:54,completed,1552.83,Maria Cecília Borges,CE,Esportes,0.5592,2025,7,868.34
20A2844E-03B,55A91FF8,PROD-0002,1,272.0,2026-02-16 18:15:00,completed,272.0,Isabelly Da Cruz,PR,Livros,0.4652,2026,2,126.53
D50E822F-874,A70F22A9,PROD-0037,5,406.89,2025-05-15 03:10:27,shipped,2034.45,Ana Liz Oliveira,PE,Eletrônicos,0.426,2025,5,866.68
6C62D575-484,12E15DCB,PROD-0064,5,517.61,2026-01-07 00:08:47,pending,2588.05,Arthur Gabriel Sousa,PR,Esportes,0.5592,2026,1,1447.24
539F4284-BB4,096784AA,PROD-0035,3,1025.64,2025-12-23 21:13:19,completed,3076.92,Dra. Evelyn Rocha,RS,Livros,0.5574,2025,12,1715.08
2684E822-7D2,23862065,PROD-0094,2,750.0,2025-09-09 11:40:21,completed,1500.0,Larissa Sales,BA,Esportes,0.6484,2025,9,972.6
A79B7901-F2C,0673D70C,PROD-0095,5,453.99,2025-12-03 18:57:51,cancelled,2269.95,Sra. Maria Sophia Cardoso,PE,Livros,0.6648,2025,12,1509.06
FFA27DED-F7A,4C5306C4,PROD-0097,4,1397.96,2025-07-15 02:32:31,pending,5591.84,Davi Luiz Rezende,RS,Eletrônicos,0.6565,2025,7,3671.04
6B3DC9E7-828,B3E89545,PROD-0066,1,907.35,2026-01-09 10:36:39,completed,907.35,Emanuella Peixoto,PR,Roupas,0.5303,2026,1,481.17
CB0560F7-19A,645F022D,PROD-0018,2,981.25,2025-04-20 13:01:10,completed,1962.5,Emanuel Santos,SC,Casa & Jardim,0.6157,2025,4,1208.31
0F966418-E6C,25948E72,PROD-0034,3,1016.06,2025-11-19 11:19:22,completed,3048.18,Josué Novais,SP,Livros,0.5471,2025,11,1667.66
E923B8BE-7AF,F557DDDF,PROD-0039,1,676.96,2026-03-22 14:21:06,completed,676.96,Sr. Henry Brito,RJ,Esportes,0.436,2026,3,295.15
48922CC8-44C,413EF292,PROD-0084,1,79.51,2025-08-04 06:14:43,cancelled,79.51,Luara Silva,RJ,Casa & Jardim,0.5977,2025,8,47.52
